,Ticker,Date,Metric,Value
14257,MPC,2023-12-31,Otherunder Preferred Stock Dividend,9000000.0
14258,MPC,2023-12-31,Net Income,9681000000.0
14259,MPC,2023-12-31,Minority Interests,-1491000000.0
14260,MPC,2023-12-31,Net Income Including Noncontrolling Interests,11172000000.0
14261,MPC,2023-12-31,Net Income Discontinuous Operations,0.0
14262,MPC,2023-12-31,Net Income Continuous Operations,11172000000.0
14263,MPC,2023-12-31,Tax Provision,2817000000.0
14264,MPC,2023-12-31,Pretax Income,13989000000.0
14265,MPC,2023-12-31,Other Income Expense,1919000000.0
14266,MPC,2023-12-31,Other Non Operating Income Expenses,969000000.0
14267,MPC,2023-12-31,Special Income Charges,208000000.0
14268,MPC,2023-12-31,Gain On Sale Of Ppe,217000000.0
14269,MPC,2023-12-31,Other Special Charges,9000000.0
14270,MPC,2023-12-31,Write Off,
14271,MPC,2023-12-31,Impairment Of Capital Assets,
14272,MPC,2023-12-31,Restructuring And Mergern Acquisition,
14273,MPC,2023-12-31,Earnings From Equity Interest,742000000.0
14274,MPC,2023-12-31,Net Non Operating Interest Income Expense,-605000000.0
14275,MPC,2023-12-31,Total Other Finance Cost,12000000.0
14276,MPC,2023-12-31,Interest Expense Non Operating,1265000000.0
14277,MPC,2023-12-31,Interest Income Non Operating,672000000.0
14278,MPC,2023-12-31,Operating Income,12675000000.0
14279,MPC,2023-12-31,Operating Expense,3831000000.0
14280,MPC,2023-12-31,Other Operating Expenses,
14281,MPC,2023-12-31,Other Taxes,881000000.0
14282,MPC,2023-12-31,Depreciation Amortization Depletion Income Statement,
14283,MPC,2023-12-31,Depreciation And Amortization In Income Statement,
14284,MPC,2023-12-31,Selling General And Administration,2950000000.0
14285,MPC,2023-12-31,General And Administrative Expense,2950000000.0
14286,MPC,2023-12-31,Other Gand A,3039000000.0
14287,MPC,2023-12-31,Salaries And Wages,-89000000.0
14288,MPC,2023-12-31,Gross Profit,16506000000.0
14289,MPC,2023-12-31,Cost Of Revenue,131873000000.0
14290,MPC,2023-12-31,Total Revenue,148379000000.0
14291,MPC,2023-12-31,Operating Revenue,148379000000.0
15514,MPWR,2023-12-31,Tax Effect Of Unusual Items,220720.0
15515,MPWR,2023-12-31,Tax Rate For Calcs,0.155
15516,MPWR,2023-12-31,Normalized EBITDA,520480000.0
15517,MPWR,2023-12-31,Total Unusual Items,1424000.0
15518,MPWR,2023-12-31,Total Unusual Items Excluding Goodwill,1424000.0
15519,MPWR,2023-12-31,Net Income From Continuing Operation Net Minority Interest,427374000.0
15520,MPWR,2023-12-31,Reconciled Depreciation,40168000.0
15521,MPWR,2023-12-31,Reconciled Cost Of Revenue,799953000.0
15522,MPWR,2023-12-31,EBITDA,521904000.0
15523,MPWR,2023-12-31,EBIT,481736000.0
15524,MPWR,2023-12-31,Net Interest Income,23363000.0
15525,MPWR,2023-12-31,Interest Income,23363000.0
15526,MPWR,2023-12-31,Normalized Income,426170720.0
15527,MPWR,2023-12-31,Net Income From Continuing And Discontinued Operation,427374000.0
15528,MPWR,2023-12-31,Total Expenses,1339336000.0
15529,MPWR,2023-12-31,Total Operating Income As Reported,481736000.0
15530,MPWR,2023-12-31,Diluted Average Shares,48771000.0
15531,MPWR,2023-12-31,Basic Average Shares,47610000.0
15532,MPWR,2023-12-31,Diluted EPS,8.76
15533,MPWR,2023-12-31,Basic EPS,8.98
15534,MPWR,2023-12-31,Diluted NI Availto Com Stockholders,427374000.0
15535,MPWR,2023-12-31,Net Income Common Stockholders,427374000.0
15536,MPWR,2023-12-31,Net Income,427374000.0
15537,MPWR,2023-12-31,Net Income Including Noncontrolling Interests,427374000.0
15538,MPWR,2023-12-31,Net Income Continuous Operations,427374000.0
15539,MPWR,2023-12-31,Tax Provision,78467000.0
15540,MPWR,2023-12-31,Pretax Income,505841000.0
15541,MPWR,2023-12-31,Other Income Expense,742000.0
15542,MPWR,2023-12-31,Other Non Operating Income Expenses,-5959000.0
15543,MPWR,2023-12-31,Special Income Charges,
15544,MPWR,2023-12-31,Other Special Charges,
15545,MPWR,2023-12-31,Securities Amortization,-5277000.0
15546,MPWR,2023-12-31,Gain On Sale Of Security,1424000.0
15547,MPWR,2023-12-31,Net Non Operating Interest Income Expense,23363000.0
15548,MPWR,2023-12-31,Interest Income Non Operating,23363000.0
15549,MPWR,2023-12-31,Operating Income,481736000.0
15550,MPWR,2023-12-31,Operating Expense,539383000.0
15551,MPWR,2023-12-31,Research And Development,263643000.0
15552,MPWR,2023-12-31,Selling General And Administration,275740000.0
15553,MPWR,2023-12-31,Gross Profit,1021119000.0
15554,MPWR,2023-12-31,Cost Of Revenue,799953000.0
15555,MPWR,2023-12-31,Total Revenue,1821072000.0
15556,MPWR,2023-12-31,Operating Revenue,1821072000.0
14836,MRK,2023-12-31,Tax Effect Of Unusual Items,-132090000.0
14837,MRK,2023-12-31,Tax Rate For Calcs,0.21
14838,MRK,2023-12-31,Normalized EBITDA,7536000000.0
14839,MRK,2023-12-31,Total Unusual Items,-629000000.0
14840,MRK,2023-12-31,Total Unusual Items Excluding Goodwill,-629000000.0
14841,MRK,2023-12-31,Net Income From Continuing Operation Net Minority Interest,365000000.0
14842,MRK,2023-12-31,Reconciled Depreciation,3872000000.0
14843,MRK,2023-12-31,Reconciled Cost Of Revenue,16126000000.0
14844,MRK,2023-12-31,EBITDA,6907000000.0
14845,MRK,2023-12-31,EBIT,3035000000.0
14846,MRK,2023-12-31,Net Interest Income,-781000000.0
14847,MRK,2023-12-31,Interest Expense,1146000000.0
14848,MRK,2023-12-31,Interest Income,365000000.0
14849,MRK,2023-12-31,Normalized Income,861910000.0
14850,MRK,2023-12-31,Net Income From Continuing And Discontinued Operation,365000000.0
14851,MRK,2023-12-31,Total Expenses,57161000000.0
14852,MRK,2023-12-31,Diluted Average Shares,2547000000.0
14853,MRK,2023-12-31,Basic Average Shares,2537000000.0
14854,MRK,2023-12-31,Diluted EPS,0.14
14855,MRK,2023-12-31,Basic EPS,0.14
14856,MRK,2023-12-31,Diluted NI Availto Com Stockholders,365000000.0
14857,MRK,2023-12-31,Net Income Common Stockholders,365000000.0
14858,MRK,2023-12-31,Net Income,365000000.0
14859,MRK,2023-12-31,Minority Interests,-12000000.0
14860,MRK,2023-12-31,Net Income Including Noncontrolling Interests,377000000.0
14861,MRK,2023-12-31,Net Income Discontinuous Operations,0.0
14862,MRK,2023-12-31,Net Income Continuous Operations,377000000.0
14863,MRK,2023-12-31,Tax Provision,1512000000.0
14864,MRK,2023-12-31,Pretax Income,1889000000.0
14865,MRK,2023-12-31,Other Income Expense,-284000000.0
14866,MRK,2023-12-31,Other Non Operating Income Expenses,345000000.0
14867,MRK,2023-12-31,Special Income Charges,-599000000.0
14868,MRK,2023-12-31,Restructuring And Mergern Acquisition,599000000.0
14869,MRK,2023-12-31,Gain On Sale Of Security,-30000000.0
14870,MRK,2023-12-31,Net Non Operating Interest Income Expense,-781000000.0
14871,MRK,2023-12-31,Interest Expense Non Operating,1146000000.0
14872,MRK,2023-12-31,Interest Income Non Operating,365000000.0
14873,MRK,2023-12-31,Operating Income,2954000000.0
14874,MRK,2023-12-31,Operating Expense,41035000000.0
14875,MRK,2023-12-31,Research And Development,30531000000.0
14876,MRK,2023-12-31,Selling General And Administration,10504000000.0
14877,MRK,2023-12-31,Gross Profit,43989000000.0
14878,MRK,2023-12-31,Cost Of Revenue,16126000000.0
14879,MRK,2023-12-31,Total Revenue,60115000000.0
14880,MRK,2023-12-31,Operating Revenue,60115000000.0
15266,MRNA,2023-12-31,Tax Effect Of Unusual Items,-15120000.0
15267,MRNA,2023-12-31,Tax Rate For Calcs,0.21
15268,MRNA,2023-12-31,Normalized EBITDA,-3211000000.0
15269,MRNA,2023-12-31,Total Unusual Items,-72000000.0
15270,MRNA,2023-12-31,Total Unusual Items Excluding Goodwill,-72000000.0
15271,MRNA,2023-12-31,Net Income From Continuing Operation Net Minority Interest,-4714000000.0
15272,MRNA,2023-12-31,Reconciled Depreciation,621000000.0
15273,MRNA,2023-12-31,Reconciled Cost Of Revenue,4693000000.0
15274,MRNA,2023-12-31,EBITDA,-3283000000.0
15275,MRNA,2023-12-31,EBIT,-3904000000.0
15276,MRNA,2023-12-31,Net Interest Income,383000000.0
15277,MRNA,2023-12-31,Interest Expense,38000000.0
15278,MRNA,2023-12-31,Interest Income,421000000.0
15279,MRNA,2023-12-31,Normalized Income,-4657120000.0
15280,MRNA,2023-12-31,Net Income From Continuing And Discontinued Operation,-4714000000.0
15281,MRNA,2023-12-31,Total Expenses,10993000000.0
15282,MRNA,2023-12-31,Total Operating Income As Reported,-4239000000.0
15283,MRNA,2023-12-31,Diluted Average Shares,382000000.0
15284,MRNA,2023-12-31,Basic Average Shares,382000000.0
15285,MRNA,2023-12-31,Diluted EPS,-12.33
15286,MRNA,2023-12-31,Basic EPS,-12.33
15287,MRNA,2023-12-31,Diluted NI Availto Com Stockholders,-4714000000.0
15288,MRNA,2023-12-31,Net Income Common Stockholders,-4714000000.0
15289,MRNA,2023-12-31,Otherunder Preferred Stock Dividend,
15290,MRNA,2023-12-31,Net Income,-4714000000.0
15291,MRNA,2023-12-31,Net Income Including Noncontrolling Interests,-4714000000.0
15292,MRNA,2023-12-31,Net Income Continuous Operations,-4714000000.0
15293,MRNA,2023-12-31,Tax Provision,772000000.0
15294,MRNA,2023-12-31,Pretax Income,-3942000000.0
15295,MRNA,2023-12-31,Other Income Expense,-86000000.0
15296,MRNA,2023-12-31,Other Non Operating Income Expenses,-14000000.0
15297,MRNA,2023-12-31,Gain On Sale Of Security,-72000000.0
15298,MRNA,2023-12-31,Net Non Operating Interest Income Expense,383000000.0
15299,MRNA,2023-12-31,Interest Expense Non Operating,38000000.0
15300,MRNA,2023-12-31,Interest Income Non Operating,421000000.0
15301,MRNA,2023-12-31,Operating Income,-4239000000.0
15302,MRNA,2023-12-31,Operating Expense,6300000000.0
15303,MRNA,2023-12-31,Other Operating Expenses,-94000000.0
15304,MRNA,2023-12-31,Research And Development,4845000000.0
15305,MRNA,2023-12-31,Selling General And Administration,1549000000.0
15306,MRNA,2023-12-31,General And Administrative Expense,
15307,MRNA,2023-12-31,Other Gand A,
15308,MRNA,2023-12-31,Gross Profit,2061000000.0
15309,MRNA,2023-12-31,Cost Of Revenue,4693000000.0
15310,MRNA,2023-12-31,Total Revenue,6754000000.0
15311,MRNA,2023-12-31,Operating Revenue,6671000000.0
14182,MRO,2023-12-31,Tax Effect Of Unusual Items,11020000.0
14183,MRO,2023-12-31,Tax Rate For Calcs,0.19
14184,MRO,2023-12-31,Normalized EBITDA,4407000000.0
14185,MRO,2023-12-31,Total Unusual Items,58000000.0
14186,MRO,2023-12-31,Total Unusual Items Excluding Goodwill,58000000.0
14187,MRO,2023-12-31,Net Income From Continuing Operation Net Minority Interest,1554000000.0
14188,MRO,2023-12-31,Reconciled Depreciation,2211000000.0
14189,MRO,2023-12-31,Reconciled Cost Of Revenue,3728000000.0
14190,MRO,2023-12-31,EBITDA,4465000000.0
14191,MRO,2023-12-31,EBIT,2254000000.0
14192,MRO,2023-12-31,Net Interest Income,-336000000.0
14193,MRO,2023-12-31,Interest Expense,343000000.0
14194,MRO,2023-12-31,Interest Income,7000000.0
14195,MRO,2023-12-31,Normalized Income,1507020000.0
14196,MRO,2023-12-31,Net Income From Continuing And Discontinued Operation,1554000000.0
14197,MRO,2023-12-31,Total Expenses,4401000000.0
14198,MRO,2023-12-31,Total Operating Income As Reported,2248000000.0
14199,MRO,2023-12-31,Diluted Average Shares,608000000.0
14200,MRO,2023-12-31,Basic Average Shares,607000000.0
14201,MRO,2023-12-31,Diluted EPS,2.56
14202,MRO,2023-12-31,Basic EPS,2.56
14203,MRO,2023-12-31,Diluted NI Availto Com Stockholders,1554000000.0
14204,MRO,2023-12-31,Net Income Common Stockholders,1554000000.0
14205,MRO,2023-12-31,Net Income,1554000000.0
14206,MRO,2023-12-31,Net Income Including Noncontrolling Interests,1554000000.0
14207,MRO,2023-12-31,Net Income Discontinuous Operations,
14208,MRO,2023-12-31,Net Income Continuous Operations,1554000000.0
14209,MRO,2023-12-31,Tax Provision,357000000.0
14210,MRO,2023-12-31,Pretax Income,1911000000.0
14211,MRO,2023-12-31,Other Income Expense,241000000.0
14212,MRO,2023-12-31,Other Non Operating Income Expenses,-2000000.0
14213,MRO,2023-12-31,Special Income Charges,15000000.0
14214,MRO,2023-12-31,Gain On Sale Of Ppe,17000000.0
14215,MRO,2023-12-31,Other Special Charges,
14216,MRO,2023-12-31,Write Off,2000000.0
14217,MRO,2023-12-31,Impairment Of Capital Assets,
14218,MRO,2023-12-31,Earnings From Equity Interest,185000000.0
14219,MRO,2023-12-31,Gain On Sale Of Security,43000000.0
14220,MRO,2023-12-31,Net Non Operating Interest Income Expense,-336000000.0
14221,MRO,2023-12-31,Interest Expense Non Operating,343000000.0
14222,MRO,2023-12-31,Interest Income Non Operating,7000000.0
14223,MRO,2023-12-31,Operating Income,2006000000.0
14224,MRO,2023-12-31,Operating Expense,673000000.0
14225,MRO,2023-12-31,Other Operating Expenses,13000000.0
14226,MRO,2023-12-31,Other Taxes,363000000.0
14227,MRO,2023-12-31,Selling General And Administration,297000000.0
14228,MRO,2023-12-31,General And Administrative Expense,297000000.0
14229,MRO,2023-12-31,Other Gand A,297000000.0
14230,MRO,2023-12-31,Gross Profit,2679000000.0
14231,MRO,2023-12-31,Cost Of Revenue,3728000000.0
14232,MRO,2023-12-31,Total Revenue,6407000000.0
14233,MRO,2023-12-31,Operating Revenue,6407000000.0
15643,MS,2023-12-31,Tax Effect Of Unusual Items,-258639000.0
15644,MS,2023-12-31,Tax Rate For Calcs,0.219
15645,MS,2023-12-31,Total Unusual Items,-1181000000.0
15646,MS,2023-12-31,Total Unusual Items Excluding Goodwill,-1181000000.0
15647,MS,2023-12-31,Net Income From Continuing Operation Net Minority Interest,9087000000.0
15648,MS,2023-12-31,Reconciled Depreciation,4256000000.0
15649,MS,2023-12-31,Net Interest Income,8230000000.0
15650,MS,2023-12-31,Interest Expense,42051000000.0
15651,MS,2023-12-31,Interest Income,50281000000.0
15652,MS,2023-12-31,Normalized Income,10009361000.0
15653,MS,2023-12-31,Net Income From Continuing And Discontinued Operation,9087000000.0
15654,MS,2023-12-31,Diluted Average Shares,1646000000.0
15655,MS,2023-12-31,Basic Average Shares,1628000000.0
15656,MS,2023-12-31,Diluted EPS,5.18
15657,MS,2023-12-31,Basic EPS,5.24
15658,MS,2023-12-31,Diluted NI Availto Com Stockholders,8530000000.0
15659,MS,2023-12-31,Net Income Common Stockholders,8530000000.0
15660,MS,2023-12-31,Preferred Stock Dividends,557000000.0
15661,MS,2023-12-31,Net Income,9087000000.0
15662,MS,2023-12-31,Minority Interests,-143000000.0
15663,MS,2023-12-31,Net Income Including Noncontrolling Interests,9230000000.0
15664,MS,2023-12-31,Net Income Discontinuous Operations,
15665,MS,2023-12-31,Net Income Continuous Operations,9230000000.0
15666,MS,2023-12-31,Tax Provision,2583000000.0
15667,MS,2023-12-31,Pretax Income,11813000000.0
15668,MS,2023-12-31,Special Income Charges,-1181000000.0
15669,MS,2023-12-31,Other Special Charges,535000000.0
15670,MS,2023-12-31,Restructuring And Mergern Acquisition,646000000.0
15671,MS,2023-12-31,Gain On Sale Of Security,573000000.0
15672,MS,2023-12-31,Selling General And Administration,25103000000.0
15673,MS,2023-12-31,Selling And Marketing Expense,898000000.0
15674,MS,2023-12-31,General And Administrative Expense,24205000000.0
15675,MS,2023-12-31,Other Gand A,
15676,MS,2023-12-31,Salaries And Wages,24205000000.0
15677,MS,2023-12-31,Total Revenue,50667000000.0
15678,MS,2023-12-31,Operating Revenue,50667000000.0
15679,MS,2023-12-31,Occupancy And Equipment,1895000000.0
15680,MS,2023-12-31,Professional Expense And Contract Services Expense,3058000000.0
15681,MS,2023-12-31,Other Non Interest Expense,7085000000.0
15787,MSCI,2023-12-31,Tax Effect Of Unusual Items,0.0
15788,MSCI,2023-12-31,Tax Rate For Calcs,0.161
15789,MSCI,2023-12-31,Normalized EBITDA,1714959000.0
15790,MSCI,2023-12-31,Total Unusual Items,0.0
15791,MSCI,2023-12-31,Total Unusual Items Excluding Goodwill,0.0
15792,MSCI,2023-12-31,Net Income From Continuing Operation Net Minority Interest,1148592000.0
15793,MSCI,2023-12-31,Reconciled Depreciation,159219000.0
15794,MSCI,2023-12-31,Reconciled Cost Of Revenue,422800000.0
15795,MSCI,2023-12-31,EBITDA,1714959000.0
15796,MSCI,2023-12-31,EBIT,1555740000.0
15797,MSCI,2023-12-31,Net Interest Income,-152200000.0
15798,MSCI,2023-12-31,Interest Expense,186679000.0
15799,MSCI,2023-12-31,Interest Income,34479000.0
15800,MSCI,2023-12-31,Normalized Income,1148592000.0
15801,MSCI,2023-12-31,Net Income From Continuing And Discontinued Operation,1148592000.0
15802,MSCI,2023-12-31,Total Expenses,1144311000.0
15803,MSCI,2023-12-31,Total Operating Income As Reported,1384609000.0
15804,MSCI,2023-12-31,Diluted Average Shares,79843000.0
15805,MSCI,2023-12-31,Basic Average Shares,79462000.0
15806,MSCI,2023-12-31,Diluted EPS,14.39
15807,MSCI,2023-12-31,Basic EPS,14.45
15808,MSCI,2023-12-31,Diluted NI Availto Com Stockholders,1148592000.0
15809,MSCI,2023-12-31,Net Income Common Stockholders,1148592000.0
15810,MSCI,2023-12-31,Net Income,1148592000.0
15811,MSCI,2023-12-31,Net Income Including Noncontrolling Interests,1148592000.0
15812,MSCI,2023-12-31,Net Income Continuous Operations,1148592000.0
15813,MSCI,2023-12-31,Tax Provision,220469000.0
15814,MSCI,2023-12-31,Pretax Income,1369061000.0
15815,MSCI,2023-12-31,Other Income Expense,136652000.0
15816,MSCI,2023-12-31,Other Non Operating Income Expenses,-6377000.0
15817,MSCI,2023-12-31,Special Income Charges,0.0
15818,MSCI,2023-12-31,Impairment Of Capital Assets,0.0
15819,MSCI,2023-12-31,Earnings From Equity Interest,143029000.0
15820,MSCI,2023-12-31,Net Non Operating Interest Income Expense,-152200000.0
15821,MSCI,2023-12-31,Interest Expense Non Operating,186679000.0
15822,MSCI,2023-12-31,Interest Income Non Operating,34479000.0
15823,MSCI,2023-12-31,Operating Income,1384609000.0
15824,MSCI,2023-12-31,Operating Expense,697730000.0
15825,MSCI,2023-12-31,Depreciation Amortization Depletion Income Statement,135438000.0
15826,MSCI,2023-12-31,Depreciation And Amortization In Income Statement,135438000.0
15827,MSCI,2023-12-31,Amortization,114429000.0
15828,MSCI,2023-12-31,Amortization Of Intangibles Income Statement,114429000.0
15829,MSCI,2023-12-31,Depreciation Income Statement,21009000.0
15830,MSCI,2023-12-31,Research And Development,132121000.0
15831,MSCI,2023-12-31,Selling General And Administration,430171000.0
15832,MSCI,2023-12-31,Selling And Marketing Expense,276204000.0
15833,MSCI,2023-12-31,General And Administrative Expense,153967000.0
15834,MSCI,2023-12-31,Other Gand A,153967000.0
15835,MSCI,2023-12-31,Gross Profit,2082339000.0
15836,MSCI,2023-12-31,Cost Of Revenue,446581000.0
15837,MSCI,2023-12-31,Total Revenue,2528920000.0
15838,MSCI,2023-12-31,Operating Revenue,2528920000.0
15170,MSFT,2024-06-30,Tax Effect Of Unusual Items,-99918000.0
15171,MSFT,2024-06-30,Tax Rate For Calcs,0.182
15172,MSFT,2024-06-30,Normalized EBITDA,133558000000.0
15173,MSFT,2024-06-30,Total Unusual Items,-549000000.0
15174,MSFT,2024-06-30,Total Unusual Items Excluding Goodwill,-549000000.0
15175,MSFT,2024-06-30,Net Income From Continuing Operation Net Minority Interest,88136000000.0
15176,MSFT,2024-06-30,Reconciled Depreciation,22287000000.0
15177,MSFT,2024-06-30,Reconciled Cost Of Revenue,74114000000.0
15178,MSFT,2024-06-30,EBITDA,133009000000.0
15179,MSFT,2024-06-30,EBIT,110722000000.0
15180,MSFT,2024-06-30,Net Interest Income,222000000.0
15181,MSFT,2024-06-30,Interest Expense,2935000000.0
15182,MSFT,2024-06-30,Interest Income,3157000000.0
15183,MSFT,2024-06-30,Normalized Income,88585082000.0
15184,MSFT,2024-06-30,Net Income From Continuing And Discontinued Operation,88136000000.0
15185,MSFT,2024-06-30,Total Expenses,135689000000.0
15186,MSFT,2024-06-30,Total Operating Income As Reported,109433000000.0
15187,MSFT,2024-06-30,Diluted Average Shares,7469000000.0
15188,MSFT,2024-06-30,Basic Average Shares,7431000000.0
15189,MSFT,2024-06-30,Diluted EPS,11.8
15190,MSFT,2024-06-30,Basic EPS,11.86
